,,,,,Dysithamnus,,,"Cabanis, 1847",,,,,,
,,,,,,stictothorax,,"(Temminck, 1823)",Spot-breasted Antvireo,SA,se Brazil,,,
,,,,,,mentalis,,"(Temminck, 1823)",Plain Antvireo,"MA, SA",se Mexico to ne Argentina,,,
,,,,,,,septentrionalis,"Ridgway, 1908",,,s Mexico to w Panama,,,
,,,,,,,suffusus,"Nelson, 1912",,,e Panama and nw Colombia,,,
,,,,,,,extremus,"Todd, 1916",,,c Colombia,,,
,,,,,,,semicinereus,"Sclater, PL, 1855",,,wc Colombia,,,
,,,,,,,viridis,"Aveledo & Pons, 1952",,,n Colombia and nw Venezuela,,,
,,,,,,,cumbreanus,"Hellmayr & Seilern, 1915",,,n Venezuela,,,
,,,,,,,andrei,"Hellmayr, 1906",,,ne Venezuela and Trinidad,,,
,,,,,,,oberi,"Ridgway, 1908",,,Tobago,,,
,,,,,,,ptaritepui,"Zimmer, JT & Phelps, 1946",,,tepuis (s Venezuela),,,
,,,,,,,spodionotus,"Salvin & Godman, 1883",,,s Venezuela and n Brazil,,,
,,,,,,,aequatorialis,"Todd, 1916",,,w Ecuador and nw Peru,,,
,,,,,,,napensis,"Chapman, 1925",,,s Colombia to n Peru,,,
,,,,,,,tambillanus,"Taczanowski, 1884",,,"n, c Peru",,,
,,,,,,,olivaceus,"(Tschudi, 1844)",,,"c, sc Peru",,,
,,,,,,,tavarae,"Zimmer, JT, 1932",,,se Peru to c Bolivia,,,
,,,,,,,emiliae,"Hellmayr, 1912",,,ne Brazil,,,
,,,,,,,affinis,"Pelzeln, 1868",,,c Brazil and ne Bolivia,,,
,,,,,,,mentalis,"(Temminck, 1823)",,,"se Brazil, e Paraguay and ne Argentina",,,
,,,,,,striaticeps,,"Lawrence, 1865",Streak-crowned Antvireo,MA,se Honduras to Costa Rica,,,
,,,,,,puncticeps,,"Salvin, 1866",Spot-crowned Antvireo,"MA, SA",Costa Rica to nw Ecuador,,SSP,"Includes subspecies intensus and flemmingi; monotypic, clinal (Zimmer & Isler 2003)."
,,,,,,xanthopterus,,"Burmeister, 1856",Rufous-backed Antvireo,SA,se Brazil,,,
,,,,,,occidentalis,,"(Chapman, 1923)",Bicolored Antvireo,SA,"sw Colombia and n, e Ecuador",,,
,,,,,,,occidentalis,"(Chapman, 1923)",,,sw Colombia and n Ecuador,,,
,,,,,,,punctitectus,"Chapman, 1924",,,e Ecuador,,,
,,,,,,plumbeus,,"(Wied-Neuwied, 1831)",Plumbeous Antvireo,SA,se Brazil,,,
,,,,,,leucostictus,,"Sclater, PL, 1858",White-streaked Antvireo,SA,c Colombia and n Venezuela to Peru,,AS,Dysithamnus leucostictus is split from D. plumbeus (Isler et al. 2008; SACC 405A).
,,,,,,,tucuyensis,"Hartert, E, 1894",,,n Venezuela,,,
,,,,,,,leucostictus,"Sclater, PL, 1858",,,e Colombia to n Peru,,,
,,,,,Thamnophilus,,,"Vieillot, 1816",,,,,,
,,,,,,bernardi,,"Lesson, R, 1844",Collared Antshrike,SA,w Ecuador and w Peru,,TAX,Sakesphorus bernardi is assigned to Thamnophilus (Irestedt et al. 2004; Brumfield & Edwards 2007; SACC 278).
,,,,,,,bernardi,"Lesson, R, 1844",,,w Ecuador and nw Peru,,SSP,Includes piurae and cajamarcae (Zimmer & Isler 2003).
,,,,,,,shumbae,"(Carriker, 1934)",,,nc Peru,,,
,,,,,,melanonotus,,"Sclater, PL, 1855",Black-backed Antshrike,SA,n Colombia and Venezuela,,TAX,Sakesphorus melanonotus is assigned to Thamnophilus (Irestedt et al. 2004; Brumfield & Edwards 2007; SACC 278).
,,,,,,melanothorax,,"Sclater, PL, 1857",Band-tailed Antshrike,SA,ne Amazonia,,TAX,Sakesphorus melanothorax is assigned to Thamnophilus (Irestedt et al. 2004; Brumfield & Edwards 2007; SACC 278).
,,,,,,doliatus,,"(Linnaeus, 1764)",Barred Antshrike,"MA, SA",widespread,,,
,,,,,,,intermedius,"Ridgway, 1888",,,"e, s Mexico to w Panama",,SSP,Includes yucatanensis and pacificus (Zimmer & Isler 2003).
,,,,,,,nesiotes,"Wetmore, 1970",,,Pearl Is. (Panama),,,
,,,,,,,eremnus,"Wetmore, 1957",,,Coibá I. (Panama),,,
,,,,,,,nigricristatus,"Lawrence, 1865",,,c Panama,,,
,,,,,,,albicans,"Lafresnaye, 1844",,,"n, w Colombia",,,
,,,,,,,nigrescens,"Lawrence, 1867",,,nc Colombia and nw Venezuela,,,
,,,,,,,tobagensis,"Hartert, E & Goodson, 1917",,,Tobago,,,
,,,,,,,doliatus,"(Linnaeus, 1764)",,,"e Colombia, Venezuela (except nw), Trinidad, the Guianas and n Brazil",,SSP,Includes fraterculus (Zimmer & Isler 2003).
,,,,,,,difficilis,"Hellmayr, 1903",,,ec Brazil,,,
,,,,,,,capistratus,"Lesson, R, 1840",,,e Brazil,,,
,,,,,,,radiatus,"Vieillot, 1816",,,"ne Ecuador, e Peru, se Colombia, w, sw, sc Brazil, ne Bolivia, Paraguay and n Argentina",,SSP,Includes subradiatus and signatus (Zimmer & Isler 2003).
,,,,,,,cadwaladeri,"Bond, J & Meyer de Schauensee, 1940",,,s Bolivia,,,
,,,,,,zarumae,,"Chapman, 1921",Chapman's Antshrike,SA,"sw Ecuador, nw Peru",,,
,,,,,,,zarumae,"Chapman, 1921",,,sw Ecuador and extreme nw Peru,,,
,,,,,,,palamblae,"Zimmer, JT, 1933",,,nw Peru,,,
,,,,,,multistriatus,,"Lafresnaye, 1844",Bar-crested Antshrike,SA,"w, nw Colombia",,,
,,,,,,,brachyurus,"Todd, 1927",,,w Colombia,,,
,,,,,,,selvae,"Meyer de Schauensee, 1950",,,extreme w Colombia,,,
,,,,,,,multistriatus,"Lafresnaye, 1844",,,c Colombia,,,
,,,,,,,oecotonophilus,"Borrero & Hernández-Camacho, 1958",,,ne Colombia and w Venezuela,,,
,,,,,,tenuepunctatus,,"Lafresnaye, 1853",Lined Antshrike,SA,nc Colombia to ne Peru,,,
,,,,,,,tenuepunctatus,"Lafresnaye, 1853",,,nc Colombia,,,
,,,,,,,tenuifasciatus,"Lawrence, 1867",,,sc Colombia and e Ecuador,,,
,,,,,,,berlepschi,"Taczanowski, 1884",,,se Ecuador and ne Peru,,,
,,,,,,palliatus,,"(Lichtenstein, MHK, 1823)",Chestnut-backed Antshrike,SA,s Amazonia and se Brazil,,,
,,,,,,,palliatus,"(Lichtenstein, MHK, 1823)",,,ne Brazil,,,
,,,,,,,vestitus,"(Lesson, R, 1831)",,,coastal e Brazil,,SSP,Add subspecies vestitus (Zimmer & Isler 2003).
,,,,,,,puncticeps,"Sclater, PL, 1890",,,"se Peru, n Bolivia and w Brazil",,,
,,,,,,,similis,"Zimmer, JT, 1933",,,c Peru,,,
,,,,,,bridgesi,,"Sclater, PL, 1856",Black-hooded Antshrike,MA,Costa Rica and Panama,,,
,,,,,,nigriceps,,"Sclater, PL, 1869",Black Antshrike,"MA, SA",e Panama and n Colombia,,SSP,Includes magdalenae; monotypic; clinal (Zimmer & Isler 2003).
,,,,,,praecox,,"Zimmer, JT, 1937",Cocha Antshrike,SA,ne Ecuador,,,
,,,,,,nigrocinereus,,"Sclater, PL, 1855",Blackish-grey Antshrike,SA,n Amazonia,,,
,,,,,,,cinereoniger,"Pelzeln, 1868",,,"Colombia, Venezuela and nw Brazil",,,
,,,,,,,kulczynskii,"(Domaniewski & Stolzmann, 1922)",,,French Guiana and adjacent Brazil,,,
,,,,,,,nigrocinereus,"Sclater, PL, 1855",,,lower Amazon (ne Brazil),,,
,,,,,,,tschudii,"Pelzeln, 1868",,,wc Brazil,,,
,,,,,,,huberi,"Snethlage, E, 1907",,,ec Brazil,,,
,,,,,,cryptoleucus,,"(Ménégaux & Hellmayr, 1906)",Castelnau's Antshrike,SA,w Amazonia,,,
,,,,,,aethiops,,"Sclater, PL, 1858",White-shouldered Antshrike,SA,Amazonia,,,
,,,,,,,aethiops,"Sclater, PL, 1858",,,e Ecuador and ne Peru,,,
,,,,,,,wetmorei,"Meyer de Schauensee, 1945",,,se Colombia,,,
,,,,,,,polionotus,"Pelzeln, 1868",,,"s, e Venezuela and nw Brazil",,,
,,,,,,,kapouni,"Seilern, 1913",,,"e, se Peru, n Bolivia and extreme w Brazil",,,
,,,,,,,juruanus,"Ihering, H, 1905",,,between the Juruá River and the Purús River (sw Amazonian Brazil),,,
,,,,,,,injunctus,"Zimmer, JT, 1933",,,between the Purús River and the Madeira River (nc Brazil s of the Amazon),,,
,,,,,,,punctuliger,"Pelzeln, 1868",,,between the Madeira River and the Tapajós River (c Brazil s of the Amazon) and ne Bolivia,,,
,,,,,,,atriceps,"Todd, 1927",,,between the Tapajós River and the Tocantins River (nc Brazil s of the Amazon),,,
,,,,,,,incertus,"Pelzeln, 1868",,,s Pará and nw Maranhão (ne Brazil s of the Amazon),,,
,,,,,,,distans,"Pinto, 1954",,,"Pernambuco, Alagoas (ne Brazil)",,,
,,,,,,unicolor,,"(Sclater, PL, 1859)",Uniform Antshrike,SA,Colombia to c Peru,,,
,,,,,,,unicolor,"(Sclater, PL, 1859)",,,w Ecuador,,,
,,,,,,,grandior,"Hellmayr, 1924",,,"Colombia, e Ecuador and n Peru",,,
,,,,,,,caudatus,"Carriker, 1933",,,nc to sc Peru,,,
,,,,,,schistaceus,,"d'Orbigny, 1837",Plain-winged Antshrike,SA,"w, s Amazonia",,,
,,,,,,,capitalis,"Sclater, PL, 1858",,,"se Colombia, e Ecuador and ne Peru",,,
,,,,,,,schistaceus,"d'Orbigny, 1837",,,"e Peru, n Bolivia and sw, sc Amazonian Brazil",,SSP,Includes dubius and inornatus (Zimmer & Isler 2003).
,,,,,,,heterogynus,"(Hellmayr, 1907)",,,e Colombia and wc Amazonian Brazil,,,
,,,,,,murinus,,"Sclater, PL & Salvin, 1868",Mouse-colored Antshrike,SA,"n, w Amazonia",,,
,,,,,,,canipennis,"Todd, 1927",,,w Amazonia,,,
,,,,,,,cayennensis,"Todd, 1927",,,French Guiana and ne Brazil,,,
,,,,,,,murinus,"Sclater, PL & Salvin, 1868",,,e Colombia to Suriname and n Brazil n of the Amazon,,,
,,,,,,aroyae,,"(Hellmayr, 1904)",Upland Antshrike,SA,se Peru and nw Bolivia,,,
,,,,,,atrinucha,,"Salvin & Godman, 1892",Black-crowned Antshrike,"MA, SA",s Belize to nw Venezuela and nw Peru,,ENG,Change English name of Western Slaty Antshrike to Black-crowned Antshrike (SACC 570).
,,,,,,,atrinucha,"Salvin & Godman, 1892",,,s Belize and nw Guatemala to nw Venezuela and nw Peru,,,
,,,,,,,gorgonae,"Thayer & Bangs, 1905",,,Gorgona I. (off w Colombia),,,
,,,,,,punctatus,,"(Shaw, 1809)",Northern Slaty Antshrike,SA,"n, w Amazonia",,,
,,,,,,,interpositus,"Hartert, E & Goodson, 1917",,,e Colombia and w Venezuela,,,
,,,,,,,punctatus,"(Shaw, 1809)",,,"e Venezuela, the Guianas and n Brazil",,,
,,,,,,,leucogaster,"Hellmayr, 1924",,,Marañón River drainage (s Ecuador and n Peru),,,
,,,,,,,huallagae,"Carriker, 1934",,,Huallaga River drainage (n Peru),,,
,,,,,,stictocephalus,,"Pelzeln, 1868",Natterer's Slaty Antshrike,SA,s Amazonia,,,
,,,,,,,stictocephalus,"Pelzeln, 1868",,,c Brazil and n Bolivia,,,
,,,,,,,parkeri,"Isler, ML, Isler, PR & Whitney, 1997",,,ne Bolivia,,,
,,,,,,sticturus,,"Pelzeln, 1868",Bolivian Slaty Antshrike,SA,sw Amazonia,,,
,,,,,,pelzelni,,"Hellmayr, 1924",Planalto Slaty Antshrike,SA,"e, sc Brazil",,,
,,,,,,ambiguus,,"Swainson, 1825",Sooretama Slaty Antshrike,SA,se Brazil,,,
,,,,,,amazonicus,,"Sclater, PL, 1858",Amazonian Antshrike,SA,Amazonia,,,
,,,,,,,cinereiceps,"Pelzeln, 1868",,,"ec Colombia, sw Venezuela and nw Brazil",,,
,,,,,,,divaricatus,"Mees, 1974",,,"se Venezuela, the Guianas and nc Brazil",,,
,,,,,,,amazonicus,"Sclater, PL, 1858",,,s Colombia to n Bolivia,,,
,,,,,,,obscurus,"Zimmer, JT, 1933",,,c Brazil,,,
,,,,,,,paraensis,"Todd, 1927",,,ec Brazil,,,
,,,,,,divisorius,,"Whitney, Oren & Brumfield, 2004",Acre Antshrike,SA,w Brazil and e Peru,,,
,,,,,,insignis,,"Salvin & Godman, 1884",Streak-backed Antshrike,SA,nc Amazonia,,,
,,,,,,,insignis,"Salvin & Godman, 1884",,,"s Venezuela, w Guyana and n Brazil",,,
,,,,,,,nigrofrontalis,"Phelps & Phelps Jr, 1947",,,extreme sw Venezuela,,,
,,,,,,caerulescens,,"Vieillot, 1816",Variable Antshrike,SA,"wc, sc, se, e",,,
,,,,,,,melanchrous,"Sclater, PL & Salvin, 1876",,,"n, c, s Peru",,SSP,Includes subandinus; clinal (Zimmer & Isler 2003).
,,,,,,,aspersiventer,"d'Orbigny & Lafresnaye, 1837",,,se Peru and wc Bolivia,,,
,,,,,,,dinellii,"Berlepsch, 1906",,,"c, s Bolivia and nw Argentina",,,
,,,,,,,paraguayensis,"Hellmayr, 1904",,,"se Bolivia, n Paraguay and s Brazil",,,
,,,,,,,gilvigaster,"Pelzeln, 1868",,,"se Brazil, Uruguay and ne Argentina",,,
,,,,,,,caerulescens,"Vieillot, 1816",,,"se Paraguay, se Brazil and ne Argentina",,SSP,Includes albonotatus; clinal (Zimmer & Isler 2003).
,,,,,,,ochraceiventer,"Snethlage, E, 1928",,,sc Brazil,,,
,,,,,,,cearensis,"(Cory, 1919)",,,ne Brazil,,SSP,Includes pernambucensis; clinal (Zimmer & Isler 2003).
,,,,,,torquatus,,"Swainson, 1825",Rufous-winged Antshrike,SA,"se Amazonia, e Brazil and ne Paraguay",,,
,,,,,,ruficapillus,,"Vieillot, 1816",Rufous-capped Antshrike,SA,"sw, se",,,
,,,,,,,jaczewskii,"Domaniewski, 1925",,,n Peru,,,
,,,,,,,marcapatae,"Hellmayr, 1912",,,se Peru,,,
,,,,,,,subfasciatus,"Sclater, PL & Salvin, 1876",,,w Bolivia,,,
,,,,,,,cochabambae,"(Chapman, 1921)",,,c Bolivia to nw Argentina,,,
,,,,,,,ruficapillus,"Vieillot, 1816",,,"Paraguay, se Brazil, Uruguay and ne Argentina",,,
,,,,,Sakesphorus,,,"Chubb, C, 1918",,,,,,
,,,,,,canadensis,,"(Linnaeus, 1766)",Black-crested Antshrike,SA,w Amazonia and n,,,
,,,,,,,pulchellus,"(Cabanis & Heine, 1860)",,,n Colombia and w Venezuela,,SSP,"Delete paraguanae, listed in Dickinson (2003) in error (Dickinson & Christidis 2014)."
,,,,,,,intermedius,"(Cherrie, 1916)",,,e Colombia and nc Venezuela,,,
,,,,,,,fumosus,"Zimmer, JT, 1933",,,sw Venezuela and extreme n Brazil,,,
,,,,,,,trinitatis,"(Ridgway, 1891)",,,"ne, se Venezuela, Guyana and Trinidad",,,
,,,,,,,canadensis,"(Linnaeus, 1766)",,,Suriname and French Guiana,,,
,,,,,,,loretoyacuensis,"(Bartlett, E, 1882)",,,"se Colombia, nw Brazil and ne Peru",,,
,,,,,,cristatus,,"(Wied-Neuwied, 1831)",Silvery-cheeked Antshrike,SA,e Brazil,,,
,,,,,,luctuosus,,"(Lichtenstein, MHK, 1823)",Glossy Antshrike,SA,"c, e Amazonian Brazil",,SSP,Includes araguayae; monotypic; clinal (Zimmer & Isler 2003; Lopes & Gonzaga 2012).
,,,,,Biatas,,,"Cabanis & Heine, 1860",,,,,SEQ,Placement of Biatas here in the sequence is provisional (Ohlson et al. 2013).
,,,,,,nigropectus,,"(Lafresnaye, 1850)",White-bearded Antshrike,SA,"e Paraguay, ne Argentina and se Brazil",,,
,,,,,Cymbilaimus,,,"Gray, GR, 1840",,,,,,
,,,,,,lineatus,,"(Leach, 1814)",Fasciated Antshrike,"MA, SA",se Honduras through Amazonia,,,
,,,,,,,fasciatus,"Ridgway, 1884",,,se Honduras to nw Ecuador,,,
,,,,,,,intermedius,"Hartert, E & Goodson, 1917",,,w Amazonia,,,
,,,,,,,lineatus,"(Leach, 1814)",,,"se Venezuela, the Guianas and ne Brazil",,,
,,,,,,sanctaemariae,,"Gyldenstolpe, 1941",Bamboo Antshrike,SA,sw Amazonia,,,
,,,,,Taraba,,,"Lesson, R, 1831",,,,,,
,,,,,,major,,"(Vieillot, 1816)",Great Antshrike,"MA, SA",e Mexico to n Argentina,,,
,,,,,,,melanocrissus,"(Sclater, PL, 1860)",,,se Mexico to w Panama,,,
,,,,,,,obscurus,"Zimmer, JT, 1933",,,w Costa Rica to n Colombia,,,
,,,,,,,transandeanus,"(Sclater, PL, 1855)",,,"sw Colombia, w Ecuador and nw Peru",,,
,,,,,,,granadensis,"(Cabanis, 1872)",,,"n, c Colombia and nw Venezuela",,,
,,,,,,,semifasciatus,"(Cabanis, 1872)",,,"e Colombia, s and ne Venezuela, the Guianas and ne, c Brazil",,,
,,,,,,,duidae,"Chapman, 1929",,,Mt. Duida (se Venezuela),,,
,,,,,,,melanurus,"(Sclater, PL, 1855)",,,w Amazonia,,,
,,,,,,,borbae,"(Pelzeln, 1868)",,,wc Brazil s of the Amazon,,,
,,,,,,,stagurus,"(Lichtenstein, MHK, 1823)",,,"e, ne Brazil",,,
,,,,,,,major,"(Vieillot, 1816)",,,"e Bolivia, Paraguay, s Brazil and n Argentina",,,
,,,,,Mackenziaena,,,"Chubb, C, 1918",,,,,,
,,,,,,leachii,,"(Such, 1825)",Large-tailed Antshrike,SA,"s Brazil, e Paraguay and ne Argentina",,,
,,,,,,severa,,"(Lichtenstein, MHK, 1823)",Tufted Antshrike,SA,"s Brazil, e Paraguay and ne Argentina",,,
,,,,,Frederickena,,,"Chubb, C, 1918",,,,,,
,,,,,,viridis,,"(Vieillot, 1816)",Black-throated Antshrike,SA,ne Amazonia,,,
,,,,,,unduliger,,"(Pelzeln, 1868)",Undulated Antshrike,SA,w Amazonia,,,
,,,,,,,diversa,"Zimmer, JT, 1944",,,"e, se Peru and nw Bolivia",,,
,,,,,,,unduliger,"(Pelzeln, 1868)",,,nw Brazil,,,
,,,,,,,pallida,"Zimmer, JT, 1944",,,sw Amazonia; n Bolivia?,,,
,,,,,,fulva,,"Zimmer, JT, 1944",Fulvous Antshrike,SA,"sc Colombia, e Ecuador, ne Peru n of Rio Amazonas and Rio Marañon (?)",,AS,Fulvous Antshrike is split from Undulated Antshrike (Isler et al. 2009; SACC 431).
,,,,,Hypoedaleus,,,"Cabanis & Heine, 1860",,,,,,
,,,,,,guttatus,,"(Vieillot, 1816)",Spot-backed Antshrike,SA,"e, se Brazil, Paraguay and ne Argentina",,SSP,Includes leucogaster; monotypic; clinal (Zimmer & Isler 2003).
,,,,,Batara,,,"Lesson, R, 1831",,,,,,
,,,,,,cinerea,,"(Vieillot, 1819)",Giant Antshrike,SA,sw Amazonia and se,,,
,,,,,,,excubitor,"Bond, J & Meyer de Schauensee, 1940",,,c Bolivia,,,
,,,,,,,argentina,"Shipton, 1918",,,"e Bolivia, w Paraguay and nw Argentina",,,
,,,,,,,cinerea,"(Vieillot, 1819)",,,se Brazil and ne Argentina,,,
,,,,,Xenornis,,,"Chapman, 1924",,,,,SEQ,Placement of Xenornis here in the sequence is provisional (Ohlson et al. 2013).
,,,,,,setifrons,,"Chapman, 1924",Speckled Antshrike,"MA, SA",e Panama and nw Colombia,,,
,,,,,Pithys,,,"Vieillot, 1818",,,,,,
,,,,,,albifrons,,"(Linnaeus, 1766)",White-plumed Antbird,SA,"n, w Amazonia",,,
,,,,,,,albifrons,"(Linnaeus, 1766)",,,"s Venezuela, the Guianas and ne Brazil",,,
,,,,,,,peruvianus,"Taczanowski, 1884",,,w Amazonia,,SSP,Includes brevibarba; clinal (Zimmer & Isler 2003).
,,,,,,castaneus,,"Berlioz, 1938",White-masked Antbird,SA,ne Peru,,,
,,,,,Phaenostictus,,,"Ridgway, 1909",,,,,,
,,,,,,mcleannani,,"(Lawrence, 1860)",Ocellated Antbird,"MA, SA",Honduras to nw Ecuador,,,
,,,,,,,saturatus,"(Richmond, 1896)",,,e Honduras to w Panama,,,
,,,,,,,mcleannani,"(Lawrence, 1860)",,,e Panama and nw Colombia,,SSP,Includes chocoanus (Zimmer & Isler 2003).
,,,,,,,pacificus,"Hellmayr, 1924",,,sw Colombia and nw Ecuador,,,
,,,,,Gymnopithys,,,"Bonaparte, 1857",,,,,,
,,,,,,bicolor,,"(Lawrence, 1863)",Bicolored Antbird,"MA, SA",Honduras to w Ecuador,,AS,Gymnopithys bicolor split from G. leucaspis. Retains English name Bicolored Antbird (Ridgely & Greenfield 2001; SACC 587).
,,,,,,,olivascens,"(Ridgway, 1891)",,,Honduras to w Panama,,,
,,,,,,,bicolor,"(Lawrence, 1863)",,,e Panama and nw Colombia,,,
,,,,,,,daguae,"Hellmayr, 1906",,,w Colombia,,,
,,,,,,,aequatorialis,"(Hellmayr, 1902)",,,sw Colombia and w Ecuador,,,
,,,,,,,ruficeps,"Salvin & Godman, 1892",,,c Colombia,,,
,,,,,,leucaspis,,"(Sclater, PL, 1855)",White-cheeked Antbird,SA,"c Colombia to ne Peru, nw Amazonian Brazil",,ENG,English name of Gymnopithys leucaspis changed to White-cheeked Antbird with split of G. bicolor.
,,,,,,,leucaspis,"(Sclater, PL, 1855)",,,e Colombia,,,
,,,,,,,castaneus,"Zimmer, JT, 1937",,,e Ecuador and ne Peru,,,
,,,,,,,peruanus,"Zimmer, JT, 1937",,,n Peru,,,
,,,,,,,lateralis,"Todd, 1927",,,nw Amazonian Brazil,,,
,,,,,,rufigula,,"(Boddaert, 1783)",Rufous-throated Antbird,SA,"nc, ne Amazonia",,,
,,,,,,,pallidus,"(Cherrie, 1909)",,,s Venezuela,,,
,,,,,,,pallidigula,"Phelps & Phelps Jr, 1947",,,tepuis (extreme sw Venezuela),,,
,,,,,,,rufigula,"(Boddaert, 1783)",,,"e Venezuela, the Guianas and ne Brazil",,,
,,,,,Oneillornis,,,"Isler, ML, Bravo & Brumfield, 2014",,,,,"TAX, PHY","Genus nov., split from Gymnopithys: Isler, Bravo & Brumfield, 2014."
,,,,,,salvini,,"(Berlepsch, 1901)",White-throated Antbird,SA,sw Amazonia,,"SSP, TAX",Includes maculatus; clinal (Zimmer & Isler 2003). Move from Gymnopithys to gen. nov. Oneillornis (Isler et al. 2014).
,,,,,,lunulatus,,"(Sclater, PL & Salvin, 1873)",Lunulated Antbird,SA,w Amazonia,,TAX,Move from Gymnopithys to gen. nov. Oneillornis (Isler et al. 2014).
,,,,,Rhegmatorhina,,,"Ridgway, 1888",,,,,,
,,,,,,gymnops,,"Ridgway, 1888",Bare-eyed Antbird,SA,sc Amazonia,,,
,,,,,,berlepschi,,"(Snethlage, E, 1907)",Harlequin Antbird,SA,sc Amazonia,,,
,,,,,,hoffmannsi,,"(Hellmayr, 1907)",White-breasted Antbird,SA,sc Amazonia,,,
,,,,,,cristata,,"(Pelzeln, 1868)",Chestnut-crested Antbird,SA,nw Amazonia,,,
,,,,,,melanosticta,,"(Sclater, PL & Salvin, 1880)",Hairy-crested Antbird,SA,w Amazonia,,,
,,,,,,,melanosticta,"(Sclater, PL & Salvin, 1880)",,,"sc Colombia, e Ecuador and ne Peru",,,
,,,,,,,brunneiceps,"Chapman, 1928",,,"n, c Peru",,,
,,,,,,,purusiana,"(Snethlage, E, 1908)",,,e Peru and w Amazonian Brazil,,,
,,,,,,,badia,"Zimmer, JT, 1932",,,"se Peru, n Bolivia and sw Amazonian Brazil",,,
,,,,,Phlegopsis,,,"Reichenbach, 1850",,,,,,
,,,,,,nigromaculata,,"(d'Orbigny & Lafresnaye, 1837)",Black-spotted Bare-eye,SA,"s, w Amazonia",,,
,,,,,,,nigromaculata,"(d'Orbigny & Lafresnaye, 1837)",,,"se Colombia, e Ecuador, e Peru, n Bolivia and sw Amazonian Brazil",,,
,,,,,,,bowmani,"Ridgway, 1888",,,sc Amazonian Brazil and c Bolivia,,,
,,,,,,,confinis,"Zimmer, JT, 1932",,,ec Amazonian Brazil,,,
,,,,,,,paraensis,"Hellmayr, 1904",,,ne Brazil s of the Amazon,,,
,,,,,,erythroptera,,"(Gould, 1855)",Reddish-winged Bare-eye,SA,"w, nw Amazonia",,,
,,,,,,,erythroptera,"(Gould, 1855)",,,"se Colombia and s Venezuela to e Ecuador, ne Peru and nw Brazil",,,
,,,,,,,ustulata,"Todd, 1927",,,"e Peru, nw Bolivia and sw Amazonian Brazil",,,
,,,,,,borbae,,"Hellmayr, 1907",Pale-faced Bare-eye,SA,sc Amazonia,,"PHY, TAX, ENG",Merge Skutchia into Phlegopsis (Brumfield et al. 2007; Aleixo et al. 2009); Change English name of Skutchia borbae to Pale-faced Bare-eye (SACC 432).
,,,,,Willisornis,,,"Agne & Pacheco, 2007",,,,,TAX,Separate Scale-backed Antbird from Hylophylax to new genus Willisornis (Brumfield et al. 2007; Agne & Pacheco 2007; SACC 495).
,,,,,,poecilinotus,,"(Cabanis, 1847)",Common Scale-backed Antbird,SA,Amazonia,,,
,,,,,,,poecilinotus,"(Cabanis, 1847)",,,"s Venezuela, the Guianas and ne Brazil",,ENG,Change Scale-backed Antbird to Common Scale-backed Antbird with split of Xingu Scale-backed Antbird. Revisit these names?
,,,,,,,duidae,"(Chapman, 1923)",,,"e Colombia, s Venezuela and nw Brazil",,,
,,,,,,,lepidonota,"(Sclater, PL & Salvin, 1880)",,,"se Colombia, e Ecuador and ne Peru",,,
,,,,,,,griseiventris,"(Pelzeln, 1868)",,,"se Peru, n Bolivia and sw Amazonian Brazil",,,
,,,,,,,gutturalis,"(Todd, 1927)",,,ne Peru and w Amazonian Brazil,,,
,,,,,,vidua,,"(Hellmayr, 1905)",Xingu Scale-backed Antbird,SA,"sc, se Amazonian Brazil",,"AS, ENG","Xingu Scale-backed Antbird, including subspecies vidua and nigrigula is split from Scale-backed Antbird (Isler & Whitney 2011); shorter English name preferred?"
,,,,,,,nigrigula,"(Snethlage, E, 1914)",,,sc Amazonian Brazil,,,
,,,,,,,vidua,"(Hellmayr, 1905)",,,se Amazonian Brazil,,,
,,,,,Drymophila,,,"Swainson, 1824",,,,,,
,,,,,,ferruginea,,"(Temminck, 1822)",Ferruginous Antbird,SA,se Brazil,,,
,,,,,,rubricollis,,"(Bertoni, AW, 1901)",Bertoni's Antbird,SA,"e Paraguay, ne Argentina and se Brazil",,,
,,,,,,genei,,"(de Filippi, 1847)",Rufous-tailed Antbird,SA,se Brazil,,,
,,,,,,ochropyga,,"(Hellmayr, 1906)",Ochre-rumped Antbird,SA,"e, se Brazil",,,
,,,,,,malura,,"(Temminck, 1825)",Dusky-tailed Antbird,SA,"e Paraguay, ne Argentina and s, se Brazil",,,
,,,,,,squamata,,"(Lichtenstein, MHK, 1823)",Scaled Antbird,SA,"e, se Brazil",,,
,,,,,,,squamata,"(Lichtenstein, MHK, 1823)",,,Alagoas and Bahia (e Brazil),,,
,,,,,,,stictocorypha,"(Boucard & Berlepsch, 1892)",,,e Minas Gerais to Santa Catarina (se Brazil),,SSP,See HBW 8:621.
,,,,,,devillei,,"(Ménégaux & Hellmayr, 1906)",Striated Antbird,SA,"s, sw Amazonia",,,
,,,,,,,devillei,"(Ménégaux & Hellmayr, 1906)",,,"sc Colombia and ne Ecuador to se Peru, c Bolivia and w Brazil",,,
,,,,,,,subochracea,"Chapman, 1921",,,sc Amazonian Brazil and ne Bolivia,,,
,,,,,,hellmayri,,"Todd, 1915",Santa Marta Antbird,SA,Santa Marta Mts. (Colombia),,AS,Santa Marta Antbird is split from East Andean [Long-tailed] Antbird D. caudata (Isler et al. 2012; SACC 542).
