,,,,,,,waldronae,"Bannerman, 1935",,,Liberia to Ghana,,,
,,,,,,,flavifrons,"(Cassin, 1855)",,,se Nigeria and s Cameroon to n DR Congo and Gabon,,,
,,,,,,,ruthae,"Chapin, 1958",,,e DR Congo,,,
,,,,,,caroli,,"(Sharpe, 1871)",Grey Penduline Tit,AF,"c, s",,,
,,,,,,,roccatii,"Salvadori, 1906",,,"Uganda, ne DR Congo, Rwanda, Burundi, w Kenya and nw Tanzania",,,
,,,,,,,pallescens,"Ulfstrand, 1960",,,w Tanzania,,,
,,,,,,,ansorgei,"Hartert, EJO, 1905",,,"Congo, w DR Congo to c Angola",,,
,,,,,,,rhodesiae,"Sclater, WL, 1932",,,"se DR Congo, n Zambia and sw Tanzania",,,
,,,,,,,robertsi,"Haagner, 1909",,,"se Kenya to ne Zambia, Malawi and n Mozambique",,,
,,,,,,,caroli,"(Sharpe, 1871)",,,s Angola and sw Zambia to n Namibia and n Botswana,,,
,,,,,,,winterbottomi,"White, CMN, 1946",,,s DR Congo and nw Zambia,,,
,,,,,,,rankinei,"Irwin, 1963",,,ne Zimbabwe,,,
,,,,,,,hellmayri,"Roberts, 1914",,,"e, s Zimbabwe, s Mozambique and ne South Africa",,,
,,,,,,,sylviella,"Reichenow, 1904",,,sc Kenya to c Tanzania,,,
,,,,,,,sharpei,"Hartert, EJO, 1905",,,sw Kenya to n Tanzania,,,
,,,,,,minutus,,"(Shaw, 1812)",Cape Penduline Tit,AF,sw,,,
,,,,,,,damarensis,"Reichenow, 1905",,,"w Angola and n Namibia, n, e Botswana, Zimbabwe and n South Africa",,,
,,,,,,,gigi,"Winterbottom, 1959",,,s South Africa,,,
,,,,,,,minutus,"(Shaw, 1812)",,,"w, s Namibia, sw Botswana and w, c South Africa",,,
,,,,,Auriparus,,,"Baird, SF, 1864",,,,,,
,,,,,,flaviceps,,"(Sundevall, 1850)",Verdin,"NA, MA","sw, sc USA and n Mexico",,,
,,,,,,,acaciarum,"Grinnell, 1931",,,"sw USA to n Baja California, c Sonora, c Chihuahua and c Durango (nw Mexico)",,,
,,,,,,,ornatus,"(Lawrence, 1851)",,,sc USA and ne Mexico,,,
,,,,,,,flaviceps,"(Sundevall, 1850)",,,"c Baja California, s Sonora and n Sinaloa (nw Mexico)",,,
,,,,,,,lamprocephalus,"Oberholser, 1897",,,s Baja California (nw Mexico),,,
,,,,,,,sinaloae,"Phillips, AR, 1986",,,nw Sinaloa (nw Mexico),,,
,,,,,,,hidalgensis,"Phillips, AR, 1986",,,nc Mexico,,,
,,,Nicatoridae,Nicators,,,,,,,,,"PHY, SEQ","Move Nicator species from Incertae sedis to Nicatoridae, which aligns with Alaudidae and Panuridae to form a basal trichotomy that is sister of the rest of the sylvioids (Beresford et al. 2005; Johansson et al. 2008)."
,,,,,Nicator,,,"Hartlaub & Finsch, 1870",,,,,,
,,,,,,chloris,,"(Valenciennes, 1826)",Western Nicator,AF,"Senegal and Gambia to s South Sudan, Uganda, w Tanzania, Zambia and n Angola",,,
,,,,,,gularis,,"Hartlaub & Finsch, 1870",Eastern Nicator,AF,s Somalia to e South Africa,,,
,,,,,,vireo,,"Cabanis, 1876",Yellow-throated Nicator,AF,Cameroon to ne DR Congo and s to n Angola,,,
,,,Panuridae,Bearded Reedling,,,,,,,,,"PHY, SEQ","Bearded Reedling is not related to parrotbills, but is sister to the larks (Alaudidae) and in turn to the rest of the Sylvioidea (Ericson & Johansson 2003; Alström et al. 2006, 2013; Fuchs et al. 2006)."
,,,,,Panurus,,,"Koch, 1816",,,,,,
,,,,,,biarmicus,,"(Linnaeus, 1758)",Bearded Reedling,PAL,"w, c",,,
,,,,,,,biarmicus,"(Linnaeus, 1758)",,,"w, c, s Europe to sw Russia, the Balkans and w Turkey",,,
,,,,,,,kosswigi,"Kumerloeve, 1959",,,sc Turkey,,,
,,,,,,,russicus,"(Brehm, CL, 1831)",,,"ec, e Europe through s Russia to ne China, Mongolia, Kazakhstan and c Turkey",,,
,,,Alaudidae,Larks,,,,,,,,,,
,,,,,Alaemon,,,"Keyserling & Blasius, JH, 1840",,,,,,
,,,,,,alaudipes,,"(Desfontaines, 1789)",Greater Hoopoe-Lark,"AF, PAL",Morocco to Pakistan,,,
,,,,,,,boavistae,"Hartert, EJO, 1917",,,"Sal, Boavista and Maio (e Cape Verde Is., s Macaronesia, w of n Africa)",,,
,,,,,,,alaudipes,"(Desfontaines, 1789)",,,n Africa from s Morocco and Mauritania to the Sinai,,,
,,,,,,,desertorum,"(Stanley, 1814)",,,"ne Sudan to n Somalia, c Saudi Arabia to s Yemen",,,
,,,,,,,doriae,"(Salvadori, 1868)",,,"e Arabia to Iraq, Iran and nw India",,,
,,,,,,hamertoni,,"Witherby, 1905",Lesser Hoopoe-Lark,AF,"n, e Somalia",,,
,,,,,,,alter,"Witherby, 1905",,,"n, ne Somalia",,,
,,,,,,,tertius,"Clarke, S, 1919",,,nw Somalia,,,
,,,,,,,hamertoni,"Witherby, 1905",,,ec Somalia,,,
,,,,,Chersomanes,,,"Cabanis, 1851",,,,,,
,,,,,,beesleyi,,"Benson, 1966",Beesley's Lark,AF,ne Tanzania,,AS,Chersomanes beesleyi is split from C. albofasciata (Sinclair & Ryan 2003; Alström et al. 2013).
,,,,,,albofasciata,,"(Lafresnaye, 1836)",Spike-heeled Lark,AF,"s, sw",,,
,,,,,,,obscurata,"(Hartert, EJO, 1907)",,,"sw, c Angola",,,
,,,,,,,erikssoni,"(Hartert, EJO, 1907)",,,n Namibia,,,
,,,,,,,kalahariae,"(Ogilvie-Grant, 1912)",,,"s, w Botswana and n South Africa",,,
,,,,,,,boweni,"(Meyer de Schauensee, 1931)",,,nw Namibia,,,
,,,,,,,arenaria,"(Reichenow, 1904)",,,s Namibia and sw South Africa,,,
,,,,,,,barlowi,"White, CMN, 1961",,,e Botswana,,,
,,,,,,,alticola,"Roberts, 1932",,,ne South Africa,,,
,,,,,,,albofasciata,"(Lafresnaye, 1836)",,,se Botswana to c South Africa,,,
,,,,,,,garrula,"(Smith, A, 1846)",,,w South Africa,,,
,,,,,,,macdonaldi,"(Winterbottom, 1958)",,,s South Africa,,,
,,,,,Ammomanopsis,,,"Bianchi, 1905",,,,,,
,,,,,,grayi,,"(Wahlberg, 1855)",Gray's Lark,AF,sw,,TAX,Separate Gray's Lark from Ammomanes to Ammomanopsis (de Juana et al. 2004; Hockey et al. 2005; Alström et al. 2013).
,,,,,,,hoeschi,"(Niethammer, 1955)",,,nw Namibia and sw Angola,,,
,,,,,,,grayi,"(Wahlberg, 1855)",,,"wc, sw Namibia",,,
,,,,,Certhilauda,,,"Swainson, 1827",,,,,,
,,,,,,chuana,,"(Smith, A, 1836)",Short-clawed Lark,AF,"se Botswana and n, ne South Africa",,,
,,,,,,subcoronata,,"Smith, A, 1843",Karoo Long-billed Lark,AF,sw,,,
,,,,,,,damarensis,"(Sharpe, 1904)",,,c Namibia,,,
,,,,,,,bradshawi,"(Sharpe, 1904)",,,s Namibia and nw South Africa,,,
,,,,,,,subcoronata,"Smith, A, 1843",,,wc South Africa,,,
,,,,,,,gilli,"Roberts, 1936",,,s South Africa,,,
,,,,,,benguelensis,,"(Sharpe, 1904)",Benguela Long-billed Lark,AF,sw Angola and nw Namibia,,,
,,,,,,,benguelensis,"(Sharpe, 1904)",,,sw Angola and nw Namibia,,,
,,,,,,,kaokoensis,"Bradfield, 1944",,,nw and wc Namibia,,,
,,,,,,semitorquata,,"Smith, A, 1836",Eastern Long-billed Lark,AF,se,,,
,,,,,,,transvaalensis,"Roberts, 1936",,,e South Africa,,,
,,,,,,,semitorquata,"Smith, A, 1836",,,c South Africa,,,
,,,,,,,algida,"Quickelberge, 1967",,,se South Africa,,,
,,,,,,curvirostris,,"(Hermann, 1783)",Cape Long-billed Lark,AF,sw Namibia and w South Africa,,,
,,,,,,,falcirostris,"Reichenow, 1916",,,sw Namibia to w South Africa,,,
,,,,,,,curvirostris,"(Hermann, 1783)",,,sw South Africa,,,
,,,,,,brevirostris,,"Roberts, 1941",Agulhas Long-billed Lark,AF,s South Africa,,,
,,,,,Pinarocorys,,,"Shelley, 1902",,,,,,
,,,,,,nigricans,,"(Sundevall, 1850)",Dusky Lark,AF,"c, s",,,
,,,,,,,nigricans,"(Sundevall, 1850)",,,"se DR Congo, nw Zambia and sw Tanzania",to Namibia and Mozambique,,
,,,,,,,occidentis,"Clancey, 1968",,,sw DR Congo and n Angola,to Namibia and Mozambique,,
,,,,,,erythropygia,,"(Strickland, 1852)",Rufous-rumped Lark,AF,"Mali, Guinea and Sierra Leone to e Sudan, South Sudan and nw Uganda",,,
,,,,,Ramphocoris,,,"Bonaparte, 1850",,,,,,
,,,,,,clotbey,,"(Bonaparte, 1850)",Thick-billed Lark,AF,"Mauritania and Morocco to Libya, also c Arabian Pen.",,,
,,,,,Ammomanes,,,"Cabanis, 1851",,,,,,
,,,,,,deserti,,"(Lichtenstein, MHC, 1823)",Desert Lark,"AF, PAL",Morocco to w India,,PS,Desert Lark comprises at least 4 divergent mtDNA lineages that require study and revision (Alström et al. 2013).
,,,,,,,payni,"Hartert, EJO, 1924",,,"s Morocco, sw Algeria",,,
,,,,,,,algeriensis,"Sharpe, 1890",,,"n Algeria, Tunisia, nw Libya and nw Chad",,,
,,,,,,,whitakeri,"Hartert, EJO, 1911",,,se Algeria and sw Libya,,,
,,,,,,,mya,"Hartert, EJO, 1912",,,c Algeria,,,
,,,,,,,geyri,"Hartert, EJO, 1924",,,Mauritania to s Algeria and nw Niger,,,
,,,,,,,kollmannspergeri,"Niethammer, 1955",,,ne Chad and w Sudan,,,
,,,,,,,deserti,"(Lichtenstein, MHC, 1823)",,,e Egypt to n Sudan,,,
,,,,,,,erythrochroa,"Reichenow, 1904",,,w Chad to c Sudan,,,
,,,,,,,isabellina,"(Temminck, 1823)",,,"n Egypt to s Turkey, Syria, c Arabia and n, sw Iraq",,SSP,Includes coxi (Vaurie 1959).
,,,,,,,samharensis,"Shelley, 1902",,,"ne Sudan, Eritrea and s Arabia",,,
,,,,,,,taimuri,"Meyer de Schauensee & Ripley, 1953",,,n Oman and UAE,,,
,,,,,,,assabensis,"Salvadori, 1902",,,"s Eritrea, Ethiopia and nw Somalia",,,
,,,,,,,akeleyi,"Elliot, DG, 1897",,,n Somalia,,,
,,,,,,,azizi,"Ticehurst & Cheesman, 1924",,,ec Arabia,,,
,,,,,,,saturata,"Ogilvie-Grant, 1900",,,s Arabia,,,
,,,,,,,insularis,"Ripley, 1951",,,Bahrain,,,
,,,,,,,annae,"Meinertzhagen, R, 1923",,,Jordan and s Syria,,,
,,,,,,,cheesmani,"Meinertzhagen, R, 1923",,,e Iraq and w Iran,,,
,,,,,,,parvirostris,"Hartert, EJO, 1890",,,ne Iran and w Turkmenistan,,,
,,,,,,,orientalis,"Zarudny & Loudon, 1904",,,"ne Iran, n Afghanistan, s Turkmenistan, s Uzbekistan and s Tajikistan",,,
,,,,,,,iranica,"Zarudny, 1911",,,"c, s, e Iran to s Afghanistan and w Pakistan",,SSP,Includes darica (Vaurie 1959).
,,,,,,,phoenicuroides,"(Blyth, 1853)",,,"se Afghanistan, e Pakistan and nw India",,,
,,,,,,cinctura,,"(Gould, 1839)",Bar-tailed Lark,"AF, PAL",Morocco to Pakistan,,,
,,,,,,,cinctura,"(Gould, 1839)",,,"São Nicolau (nc), Sal and Boavista (ne), Fogo, Santiago and Maio (sc Cape Verde Is.; s Macaronesia, w of n Africa)",,,
,,,,,,,arenicolor,"(Sundevall, 1850)",,,North African deserts to the Sinai Pen. and w Arabia,,PS,A. c. arenicolor may comprise two divergent taxa (Alström et al. 2013).
,,,,,,,zarudnyi,"Hartert, EJO, 1902",,,"e Iran, s Afghanistan and s Pakistan",,,
,,,,,,phoenicura,,"(Franklin, 1831)",Rufous-tailed Lark,OR,India and Pakistan,,,
,,,,,,,phoenicura,"(Franklin, 1831)",,,ne Pakistan and c India,,,
,,,,,,,testacea,"Koelz, 1951",,,s India,,,
,,,,,Eremopterix,,,"Kaup, 1836",,,,,,
,,,,,,australis,,"(Smith, A, 1836)",Black-eared Sparrow-Lark,AF,Namibia and s Botswana to South Africa,,,
,,,,,,hova,,"(Hartlaub, 1860)",Madagascar Lark,AF,Madagascar,,"PHY, TAX",Move Madagascar Lark from Mirafra to Eremopterix (Alström et al. 2013).
,,,,,,nigriceps,,"(Gould, 1839)",Black-crowned Sparrow-Lark,"AF, PAL",Mauritania to nw India,,,
,,,,,,,nigriceps,"(Gould, 1839)",,,"Fogo, Santiago, Maio and Boavista (s to sc Cape Verde Is., s Macaronesia, w of n Africa)",,,
,,,,,,,albifrons,"(Sundevall, 1850)",,,Mauritania and Senegal to Sudan,,,
,,,,,,,melanauchen,"(Cabanis, 1851)",,,"e Sudan to Somalia, Arabia, s Iraq, Socotra, Iran and Pakistan",,SSP,Includes forbeswatsoni (Kirwan 2007) and affinis (Cramp et al. 1988; Vaurie 1959).
,,,,,,leucotis,,"(Stanley, 1814)",Chestnut-backed Sparrow-Lark,AF,widespread,,,
,,,,,,,melanocephalus,"(Lichtenstein, MHC, 1823)",,,Senegal and Gambia to c Sudan,,,
,,,,,,,leucotis,"(Stanley, 1814)",,,"s, e Sudan, Eritrea, Ethiopia and nw Somalia",,,
,,,,,,,madaraszi,"(Reichenow, 1902)",,,s Somalia and Kenya to n Malawi and n Mozambique,,,
,,,,,,,hoeschi,"White, CMN, 1959",,,s Angola and n Namibia to w Zimbabwe,,,
,,,,,,,smithi,"(Bonaparte, 1850)",,,s Zambia and s Malawi to e South Africa,,,
,,,,,,griseus,,"(Scopoli, 1786)",Ashy-crowned Sparrow-Lark,OR,India and Pakistan,,,
,,,,,,signatus,,"(Oustalet, 1886)",Chestnut-headed Sparrow-Lark,AF,"e, ne",,,
,,,,,,,harrisoni,"(Ogilvie-Grant, 1900)",,,se Sudan and nw Kenya,,,
,,,,,,,signatus,"(Oustalet, 1886)",,,"s, e Ethiopia, Somalia and e Kenya",,,
,,,,,,verticalis,,"(Smith, A, 1836)",Grey-backed Sparrow-Lark,AF,"s, sc",,,
,,,,,,,khama,"Irwin, 1957",,,"ne Botswana, w Zimbabwe and w Zambia",,,
,,,,,,,harti,"Benson & Irwin, 1965",,,sw Zambia,,,
,,,,,,,damarensis,"Roberts, 1931",,,w Angola and sw Zambia to w South Africa,,,
,,,,,,,verticalis,"(Smith, A, 1836)",,,se Botswana and sw Zimbabwe to s South Africa,,,
,,,,,,leucopareia,,"(Fischer, GA & Reichenow, 1884)",Fischer's Sparrow-Lark,AF,"c Kenya to e Zambia, Malawi and nw Mozambique",,,
,,,,,Calendulauda,,,"Blyth, 1855",,,,,"TAX, SEQ","Move four species of Mirafra larks (Fawn-colored, Foxy, Pink-breasted, Sabota) and four species of Certhilauda larks (Karoo, Dune, Barlow's, Red) to Calendulauda (de Juana et al. 2004; Hockey et al. 2005; Alström et al. 2013)."
,,,,,,sabota,,"(Smith, A, 1836)",Sabota Lark,AF,s,,,
,,,,,,,plebeja,"(Cabanis, 1875)",,,Cabinda coast (nw Angola),,,
,,,,,,,ansorgei,"(Sclater, WL, 1926)",,,w Angola,,,
,,,,,,,naevia,"(Strickland, 1853)",,,nw Namibia,,,
,,,,,,,waibeli,"(Grote, 1922)",,,n Namibia and n Botswana,,,
,,,,,,,herero,"(Roberts, 1936)",,,s and c Namibia and nw South Africa,,,
,,,,,,,sabota,"(Smith, A, 1836)",,,"e Botswana, c Zimbabwe and ne South Africa",,,
,,,,,,,sabotoides,"(Roberts, 1932)",,,"c, s Botswana, w Zimbabwe and n South Africa",,,
,,,,,,,suffusca,"(Clancey, 1958)",,,"se Zimbabwe, s Mozambique and e South Africa",,,
,,,,,,,bradfieldi,"(Roberts, 1928)",,,c South Africa,,,
,,,,,,poecilosterna,,"(Reichenow, 1879)",Pink-breasted Lark,AF,"se South Sudan and s Ethiopia through Kenya to s Somalia, ne Tanzania and e Uganda",,,
,,,,,,alopex,,"(Sharpe, 1890)",Foxy Lark,AF,ec,,,
,,,,,,,intercedens,"(Reichenow, 1895)",,,"e, s Ethiopia and w Somalia to e Uganda, Kenya and n Tanzania",,SSP,Includes macdonaldi (Ryan 2004).
,,,,,,,alopex,"(Sharpe, 1890)",,,extreme e Ethiopia and n Somalia,,,
,,,,,,africanoides,,"(Smith, A, 1836)",Fawn-colored Lark,AF,sc,,,
,,,,,,,trapnelli,"(White, CMN, 1943)",,,se Angola and sw Zambia,,,
,,,,,,,harei,"(Roberts, 1917)",,,c Namibia to sw Botswana and nw South Africa,,,
,,,,,,,makarikari,"(Roberts, 1932)",,,"sw Angola and n Namibia to w Zambia and n, c Botswana",,,
,,,,,,,sarwensis,"(Roberts, 1932)",,,"w Botswana, e Namibia and nc South Africa",,,
,,,,,,,vincenti,"(Roberts, 1938)",,,c Zimbabwe and s Mozambique,,,
,,,,,,,africanoides,"(Smith, A, 1836)",,,"s Namibia, s, e Botswana, sw Zimbabwe and n South Africa",,SSP,Includes austinrobertsi (Hockey et al. 2005).
,,,,,,albescens,,"(Lafresnaye, 1839)",Karoo Lark,AF,South Africa,,,
,,,,,,,codea,"(Smith, A, 1843)",,,coastal w South Africa,,,
,,,,,,,albescens,"(Lafresnaye, 1839)",,,sw South Africa,,,
,,,,,,,guttata,"(Lafresnaye, 1839)",,,w South Africa,,,
,,,,,,,karruensis,"Roberts, 1936",,,s South Africa,,SSP,Add (Hockey et al. 2005).
,,,,,,burra,,"(Bangs, 1930)",Red Lark,AF,c South Africa,,,
,,,,,,erythrochlamys,,"(Strickland, 1853)",Dune Lark,AF,wc Namibia,,PL,See Alström et al. (2013).
,,,,,,barlowi,,"(Roberts, 1937)",Barlow's Lark,AF,sw Namibia and nw South Africa,,PL,See Alström et al. (2013).
,,,,,,,barlowi,"(Roberts, 1937)",,,Koichab River to Aus (sw Namibia),,,
,,,,,,,patae,"(Macdonald, 1953)",,,coastal sw Namibia to nw South Africa,,,
,,,,,,,cavei,"(Macdonald, 1953)",,,inland sw Namibia to nw South Africa,,,
,,,,,Heteromirafra,,,"Grant, CHB, 1913",,,,,,
,,,,,,ruddi,,"(Grant, CHB, 1908)",Rudd's Lark,AF,e South Africa,,,
,,,,,,archeri,,"Clarke, S, 1920",Archer's Lark,AF,"sc, ne Ethiopia and nw Somalia",,AL,Includes Sidamo Lark H. sidamoensis; treat as monotypic (Spottiswoode et al. 2013; Alström et al. 2013).
,,,,,Mirafra,,,"Horsfield, 1821",,,,,,
,,,,,,fasciolata,,"(Sundevall, 1850)",Eastern Clapper Lark,AF,"sw Zambia, n, ec Namibia, Botswana and c, e South Africa",,AS,Mirafra fasciolata is split from M. apiata (Sinclair & Ryan 2003; Hockey et al. 2005; Alström et al. 2013).
,,,,,,,reynoldsi,"Benson & Irwin, 1965",,,"n Namibia, n Botswana and sw Zambia",,,
,,,,,,,jappi,"Traylor, 1962",,,w Zambia,,,
,,,,,,,nata,"Smithers, 1955",,,ne Botswana,,,
,,,,,,,damarensis,"Sharpe, 1875",,,"n, c Namibia and w, c Botswana",,,
,,,,,,,fasciolata,"(Sundevall, 1850)",,,"sc Botswana and n, c South Africa",,,
,,,,,,apiata,,"(Vieillot, 1816)",Cape Clapper Lark,AF,"sw Namibia and w, sc South Africa",,ENG,Change English name of Mirafra apiata to Cape Clapper Lark and adjust range with split of M. fasciolata.
,,,,,,,apiata,"(Vieillot, 1816)",,,sw Namibia and w South Africa,,,
,,,,,,,marjoriae,"Winterbottom, 1956",,,sw South Africa,,,
,,,,,,hypermetra,,"(Reichenow, 1879)",Red-winged Lark,AF,ec,,,
,,,,,,,kathangorensis,"Cave, 1940",,,se Sudan,,,
,,,,,,,kidepoensis,"Macdonald, 1940",,,s Sudan and ne Uganda,,,
,,,,,,,gallarum,"Hartert, EJO, 1907",,,Ethiopia,,,
,,,,,,,hypermetra,"(Reichenow, 1879)",,,s Somalia to ne Tanzania,,,
,,,,,,africana,,"Smith, A, 1836",Rufous-naped Lark,AF,widespread,,,
,,,,,,,henrici,"Bates, GL, 1930",,,Guinea to sw Ivory Coast,,,
,,,,,,,batesi,"Bannerman, 1923",,,c Nigeria to se Niger and w Chad,,,
,,,,,,,stresemanni,"Bannerman, 1923",,,nc Cameroon,,,
,,,,,,,bamendae,"Serle, 1959",,,w Cameroon,,,
,,,,,,,kurrae,"Lynes, 1923",,,w Sudan,,,
,,,,,,,tropicalis,"Hartert, EJO, 1900",,,e Uganda and w Kenya to nw Tanzania,,,
,,,,,,,sharpii,"Elliot, DG, 1897",,,nw Somalia,,,
,,,,,,,ruwenzoria,"Kinnear, 1921",,,e DR Congo to sw Uganda,,,
,,,,,,,athi,"Hartert, EJO, 1900",,,c Kenya to ne Tanzania,,,
,,,,,,,harterti,"Neumann, 1908",,,sc Kenya,,,
,,,,,,,malbranti,"Chapin, 1946",,,Gabon to s DR Congo,,,
,,,,,,,chapini,"Grant, CHB & Mackworth-Praed, 1939",,,se DR Congo and nw Zambia,,,
,,,,,,,occidentalis,"(Hartlaub, 1857)",,,w Angola,,,
,,,,,,,kabalii,"White, CMN, 1943",,,ne Angola and nw Zambia,,,
,,,,,,,gomesi,"White, CMN, 1944",,,e Angola and w Zambia,,,
,,,,,,,grisescens,"Sharpe, 1902",,,"w Zambia, n Botswana and nw Zimbabwe",,,
,,,,,,,pallida,"Sharpe, 1902",,,sw Angola and nw Namibia,,,
,,,,,,,ghansiensis,"(Roberts, 1932)",,,e Namibia and w Botswana,,,
,,,,,,,nigrescens,"Reichenow, 1900",,,ne Zambia and s Tanzania,,,
,,,,,,,isolata,"Clancey, 1956",,,se Malawi,,,
,,,,,,,nyikae,"Benson, 1939",,,"e Zambia, n Malawi and sw Tanzania",,,
,,,,,,,transvaalensis,"Hartert, EJO, 1900",,,Tanzania to n South Africa,,,
,,,,,,,africana,"Smith, A, 1836",,,se South Africa,,,
,,,,,,rufocinnamomea,,"(Salvadori, 1866)",Flappet Lark,AF,widespread,,,
,,,,,,,buckleyi,"(Shelley, 1873)",,,s Mauritania and Senegal to n Cameroon,,,
,,,,,,,serlei,"White, CMN, 1960",,,se Nigeria,,,
,,,,,,,tigrina,"Oustalet, 1892",,,e Cameroon to n DR Congo,,,
,,,,,,,furensis,"Lynes, 1923",,,wc Sudan,,,
,,,,,,,sobatensis,"Lynes, 1914",,,c Sudan,,,
,,,,,,,rufocinnamomea,"(Salvadori, 1866)",,,"nw, c Ethiopia",,,
,,,,,,,omoensis,"Neumann, 1928",,,sw Ethiopia,,,
,,,,,,,torrida,"Shelley, 1882",,,"se Sudan and s Ethiopia to n Uganda, c Kenya and c Tanzania",,,
,,,,,,,kawirondensis,"Van Someren, 1921",,,"e DR Congo, w Uganda and w Kenya",,,
,,,,,,,fischeri,"(Reichenow, 1878)",,,"Angola, s DR Congo, n Zambia and n Mozambique n through e Tanzania, e Kenya to s Somalia",,SSP,Includes zombae (Ryan 2004).
,,,,,,,schoutedeni,"White, CMN, 1956",,,Gabon and Central African Republic to w DR Congo and nw Angola,,,
,,,,,,,lwenarum,"White, CMN, 1945",,,nw Zambia,,,
,,,,,,,smithersi,"White, CMN, 1956",,,"n Zambia, Zimbabwe, ne Botswana and n South Africa",,,
,,,,,,,pintoi,"White, CMN, 1956",,,"s Mozambique, Swaziland and ne South Africa",,,
,,,,,,,mababiensis,"(Roberts, 1932)",,,w Zambia to c Botswana,,,
,,,,,,angolensis,,"Barboza du Bocage, 1880",Angola Lark,AF,sc,,ENG,Change adjective from Angolan to Angola to align with other world bird lists.
,,,,,,,marungensis,"Hall, BP, 1958",,,se DR Congo and sw Tanzania,,,
,,,,,,,angolensis,"Barboza du Bocage, 1880",,,"n, w, c Angola",,,
,,,,,,,antonii,"Hall, BP, 1958",,,e Angola to s DR Congo and nw Zambia,,,
,,,,,,williamsi,,"Macdonald, 1956",Williams's Lark,AF,"n, c Kenya",,,
,,,,,,passerina,,"Gyldenstolpe, 1926",Monotonous Lark,AF,w Angola to c Zambia and s to n South Africa,,,
,,,,,,cheniana,,"Smith, A, 1843",Melodious Lark,AF,"c Zimbabwe and c, e South Africa",,,
,,,,,,javanica,,"Horsfield, 1821",Horsfield's Bush Lark,"OR, AU","se Asia, China, and Philippines to n, e Australia",,,
,,,,,,,williamsoni,"Baker, ECS, 1915",,,"c Myanmar to s China, c, sc Thailand, Cambodia and c, s Vietnam",,SSP,Includes beaulieui (Alström 2004).
,,,,,,,philippinensis,"Wardlaw-Ramsay, RG, 1886",,,Luzon group and Mindoro (n Philippines),,,
,,,,,,,mindanensis,"Hachisuka, 1931",,,Visayas and Mindanao group (s Philippines),,,
,,,,,,,javanica,"Horsfield, 1821",,,"Borneo, Java (no recent records), Bali and Lombok (w Lesser Sundas)",,,
,,,,,,,parva,"Swinhoe, 1871",,,"Sumbawa to Flores and Sumba (w, c Lesser Sundas)",,,
,,,,,,,timorensis,"Mayr, 1944",,,Sawu (w of Timor) and Timor (e Lesser Sundas),,,
,,,,,,,aliena,"Greenway, 1935",,,"ne, sc, se New Guinea",,,
,,,,,,,woodwardi,"Milligan, 1901",,,w WA (nw Australia),,,
,,,,,,,halli,"Bianchi, 1907",,,nc WA (nw Australia),,,
,,,,,,,forresti,"Mayr & McEvey, 1960",,,ne WA (nc Australia),,,
,,,,,,,melvillensis,"Mathews, 1912",,,"Bathurst and Melville is. (Tiwi Is., n of NT; nc Australia)",,,
,,,,,,,soderbergi,"Mathews, 1921",,,"Top End, n NT (nc Australia)",,,
,,,,,,,rufescens,"Ingram, C, 1906",,,sc NT and ne SA to w QLD (ec Australia),,,
,,,,,,,athertonensis,"Schodde & Mason, IJ, 1999",,,ne Australia,,,
,,,,,,,horsfieldii,"Gould, 1847",,,"Cape York Pen. (except far n), ne QLD to VIC and e SA (ne to se Australia)",,,
,,,,,,,secunda,"Sharpe, 1890",,,se SA (sc Australia),,,
,,,,,,cantillans,,"Blyth, 1845",Singing Bush Lark,AF,"widespread, also Arabian Pen. and India",,,
,,,,,,,marginata,"Hawker, 1898",,,"s Sudan to Somalia, Kenya and ne Tanzania",,,
,,,,,,,chadensis,"Alexander, 1908",,,Senegal to c Sudan and w Ethiopia,,,
,,,,,,,simplex,"(Heuglin, 1868)",,,"w, s Arabia",,,
,,,,,,,cantillans,"Blyth, 1845",,,"Pakistan, India and Bangladesh",,,
,,,,,,microptera,,"Hume, 1873",Burmese Bush Lark,OR,c Myanmar,,AS,Alström et al. (2013) support species status.
,,,,,,assamica,,"Horsfield, 1840",Bengal Bush Lark,OR,"n India to s Nepal, Bhutan, Bangladesh and w Myanmar",,AS,Alström et al. (2013) support species status.
,,,,,,erythrocephala,,"Salvadori & Giglioli, 1885",Indochinese Bush Lark,OR,se Asia,,AS,Alström et al. (2013) support species status.
,,,,,,erythroptera,,"Blyth, 1845",Indian Bush Lark,OR,"Pakistan and nw, c, sc India",,"PHY, SEQ, SSP",A member of the M. assamica species complex (Alström et al. 2013). Includes sindiana; monotypic (Alström 2004).
,,,,,,affinis,,"Blyth, 1845",Jerdon's Bush Lark,OR,s India and Sri Lanka,,AS,Alström et al. (2013) support species status.
,,,,,,gilletti,,"Sharpe, 1895",Gillett's Lark,AF,e,,TAX,Gillett's Lark Mirafra gilletti includes Degodi Lark M. degodiensis as a synonym (Collar et al. 2009).
,,,,,,,gilletti,"Sharpe, 1895",,,e Ethiopia and nw Somalia,,,
,,,,,,,degodiensis,"Érard, 1976",,,se Ethiopia,,,
,,,,,,,arorihensis,"Érard, 1976",,,c Somalia to ne Kenya,,,
,,,,,,rufa,,"Lynes, 1920",Rusty Bush Lark,AF,"c, w",,,
,,,,,,,nigriticola,"Bates, GL, 1932",,,Mali to Niger,,,
,,,,,,,rufa,"Lynes, 1920",,,Chad and w Sudan,,,
